1 0:-0.04511697422848324 1:-1.706018925364396 2:-1.21907744111987 3:0.05546293351837645 4:-0.2944749947390864 5:0.1559896528198044 6:0.2354164048576647 7:1.999532373797565 8:1.492690476338939 9:0.6363867551157455
1 0:0.4124681560343395 1:-2.197230375318168 2:1.096544797302729 3:1.459126387833126 4:0.4413852155060184 5:-0.7181660605491303 6:0.3888213053614259 7:0.6964208729061772 8:-0.1861454491037891 9:-1.394373084477964
-1 0:0.05095033602423369 1:-0.03066952568367793 2:1.597714830992124 3:-0.5372072833649224 4:1.024506579694262 5:-1.32972395767149 6:1.1679431805374 7:0.8417686948212225 8:-0.9055507238254153 9:0.257860197253288
1 0:0.4041359343771479 1:-0.01442338870668367 2:-1.601253492813433 3:-1.369427396263728 4:1.906262775153944 5:1.11869192607014 6:-0.7004633014034816 7:-0.4486686317097887 8:-1.330702209653734 9:0.7835516323423993
1 0:0.2070365884103023 1:0.3941958947644925 2:-1.207940108843559 3:1.78429365638607 4:-1.245946856508408 5:-0.3240812696274655 6:0.07848974588120952 7:-2.980808776714614 8:-0.06440420706762261 9:0.0002055724638442974
1 0:-0.5082653829208106 1:-0.2240777098587721 2:-2.344154282431014 3:0.3411999152501196 4:-0.4716337105336834 5:0.2073996824869314 6:0.4176332919185788 7:-0.008960696512144156 8:1.917567936692682 9:0.8903396631188407
1 0:1.644791796254536 1:-0.5271854543238396 2:0.8069538279758212 3:1.653058308879 4:-1.243930648106673 5:-0.3623489600180365 6:0.5775081799798504 7:0.2174307455976329 8:0.6760011428368019 9:1.220193402255982
-1 0:0.5052019391500648 1:0.0783689758592415 2:0.2094117422556422 3:0.5538447062788331 4:-1.564434327622324 5:-0.3340198351956811 6:-1.62342470617738 7:0.2365824604238104 8:-0.07804989385520077 9:-0.4008528136100497
-1 0:2.268886389463584 1:0.7346024265563614 2:0.8331323442126687 3:0.5277441211003775 4:0.4646097390889835 5:-0.05394214312250372 6:-0.863334623404029 7:-0.157293865093562 8:0.09529125819534276 9:0.4826376255062964
-1 0:0.5234272062999624 1:-0.09514135575296638 2:0.4753715163239584 3:-0.4422635014464222 4:0.4827600897085091 5:-1.903007836122111 6:-0.3678404190716585 7:0.07576548609698498 8:1.519630995286873 9:-0.187178520855382
1 0:0.5929036903449941 1:0.9602858275201697 2:-0.2391039447778016 3:0.3333880387461311 4:-0.6024314878573185 5:2.031329420309557 6:0.2966275523888888 7:0.422143047608679 8:-1.367888175999404 9:1.759133487178483
1 0:-0.9829620105623436 1:-0.08817328564221123 2:-0.1474476778708304 3:0.09962102624200637 4:0.793915556340855 5:-0.6515392303061156 6:-1.494483008403364 7:-0.191382762840876 8:2.530371894303695 9:-1.126276541310908
1 0:-0.02532685615896761 1:0.8162149006616073 2:0.1273541964294369 3:-1.117116879593759 4:-1.127355697193124 5:0.8840229204019702 6:-1.546680613644155 7:-1.392700158780012 8:0.3710859173114197 9:1.821628447075735
1 0:-0.007561343299897808 1:2.404165587064721 2:-1.819397075876488 3:-0.5961128625644324 4:-0.4212873602915425 5:0.5163386991235219 6:-1.027684251541722 7:-1.339839266601274 8:2.185814325422327 9:0.858301586609158
-1 0:0.2298426365900539 1:-0.04999147941050958 2:-0.5420463807424635 3:-0.7690201043528802 4:-1.538498573109796 5:-0.7157562359762993 6:-0.5913849886840473 7:0.966806571222904 8:0.7662536192547862 9:1.236564390430795
1 0:0.02286705230613224 1:1.778078497627168 2:2.202065359800854 3:0.7863515719370995 4:-2.33685276386199 5:2.050704572435345 6:-1.487279652322532 7:0.4598431895327171 8:1.226524619744465 9:0.3968077704113038
-1 0:-0.420799371971343 1:-0.7881781478532756 2:0.5004528640590864 3:-0.630219772665783 4:-0.7110216739325365 5:0.3942402786305967 6:-0.1846851906062746 7:0.2135329742846725 8:0.6560797588931881 9:0.07121545733468254
1 0:-0.7078996542399908 1:0.7736270205217509 2:-0.09014210456301212 3:0.6265620031220498 4:-0.6301126523496597 5:1.064587994562728 6:0.277827083635043 7:2.410902557427434 8:1.028139068989882 9:-0.200065385934965
-1 0:0.4361103376101888 1:0.5861574174922163 2:1.423020319730723 3:-0.9363956218358591 4:-0.4407744154854164 5:0.1157964487748498 6:0.08089956876620992 7:-1.133819013255178 8:-0.3533742916014513 9:0.649733586816395
1 0:0.4349019944606607 1:-1.639791778243754 2:1.016478481793119 3:-0.2298153217589995 4:-1.796849228333069 5:0.2370809753578389 6:-1.816061787128731 7:-1.097252829043724 8:-0.9864653707786895 9:0.03669955135370204
1 0:0.8218447595349312 1:-0.9630499523295949 2:0.3162816261043964 3:0.9398382543859093 4:0.5852903111598419 5:-0.5620770424231911 6:1.243483641650019 7:-1.485927139130372 8:2.255950211685784 9:-1.006852537933802
1 0:-2.226391410727859 1:0.3676350736051563 2:-0.3763021005019019 3:-0.6125939500758156 4:-0.3222718644923918 5:-0.4774465762662654 6:-2.271316909620599 7:-0.7945268787776176 8:1.424841146252914 9:0.07006986010736906
-1 0:0.07579346632826876 1:0.5084886640621004 2:-0.920929609274341 3:0.72815071857238 4:0.2155636275597955 5:-0.1769602562372046 6:-1.017213256166838 7:0.1978388124254533 8:-0.7589506319613516 9:-2.206904252095386
1 0:1.545325637355176 1:-1.381695016828297 2:-1.132783444506821 3:0.04235665297583707 4:-0.343011797463938 5:-0.9399279817715145 6:-0.7236282449630221 7:-1.851985145133337 8:0.07905360435036289 9:0.01814724410289405
1 0:-0.3408475033432967 1:2.427228043804442 2:0.6450127147174979 3:0.707258318012127 4:-0.8038151062972472 5:-0.8418458179207146 6:-2.11316494534532 7:0.9453919223013658 8:-0.95600428597663 9:-0.512016302679788
-1 0:1.125683296412489 1:0.9070773300555874 2:-0.0655160704007489 3:1.498073866881255 4:0.7832714752064095 5:-1.382899819696477 6:-0.2953872077377352 7:0.9155233616293368 8:0.8981238067957263 9:-0.3228205322571301
-1 0:0.1459177307913011 1:-0.4904386020596083 2:-1.605540574915338 3:1.315042848147397 4:-0.8017309013919528 5:-0.4738454118442036 6:0.5215508277963375 7:0.4071990958327385 8:-1.038930141596099 9:0.08163035506240197
1 0:1.328163763462299 1:0.1150145899778197 2:-0.7103833370342467 3:-2.448086848730207 4:0.05623063902398956 5:0.3332886493868379 6:0.3019050453969508 7:0.9327242456883333 8:-0.1489182058096747 9:0.07479523667034597
1 0:0.1282599607274061 1:-0.3059635940646768 2:1.403081241895279 3:-1.406999787539054 4:-1.11952034454198 5:1.471642340287795 6:-0.5433750319476222 7:-0.7496003951437101 8:1.32001751745246 9:-0.247231946027605
1 0:0.9461503709746294 1:1.292511358028186 2:-1.303638454427272 3:-1.25041227640343 4:-1.63620142970453 5:-0.7980977999878126 6:-1.095317646726276 7:-0.7584867960120799 8:-0.7447601090903285 9:0.5988860793236754
1 0:-0.7767776601801289 1:-2.255080242073873 2:-1.572882077658596 3:0.108706220480347 4:0.4976522894267877 5:-0.6798700008081813 6:-1.909681420934078 7:-1.117865542281615 8:-2.825490106756233 9:-1.322044847744563
1 0:-1.8040351678734 1:-1.53874581840736 2:1.036610600715704 3:0.2658401202268648 4:-0.4702526021744033 5:-0.8708063264178352 6:-0.05412015051010002 7:-2.02714491528557 8:0.8919322657492864 9:-0.5698004574445924
1 0:1.249305743953824 1:-0.2591181442864354 2:-0.7356513571523333 3:0.3546408159775287 4:-1.315847936037615 5:0.203501877916981 6:0.9391156931438736 7:-1.697810215175675 8:-1.074963713949623 9:-2.580394715431165
-1 0:-0.8265597560495682 1:0.6219144561789834 2:0.2372465421263936 3:-1.045134328841117 4:1.348620937101287 5:0.8819782137051189 6:-0.03228593775798305 7:-0.8834292512954133 8:0.8503826486718242 9:0.1327478220990428
1 0:-0.3165212839107255 1:1.569863892471699 2:0.1952702081335738 3:-0.08395511349193667 4:0.3229967878112907 5:-2.069483031307258 6:-0.5689704719054842 7:1.928200737456103 8:-0.04406665135704103 9:-0.2374748418380354
-1 0:-0.136915891095806 1:0.1621409424195031 2:0.8959249909597071 3:0.9152804571731191 4:-0.9161159020423159 5:0.5617295908745061 6:1.149272718083433 7:-0.1269795028046937 8:1.398114058585865 9:0.7564991053064445
1 0:0.6544965944944185 1:0.5439692527876238 2:-0.4064969440305629 3:-1.200205605932368 4:1.033676019285904 5:1.009452346923791 6:1.192036398714476 7:-2.100001284181352 8:0.1943193281057908 9:0.5025937427099667
-1 0:0.6145418277225341 1:-0.2608355969164691 2:-0.0412402794710969 3:0.003407068880155713 4:-0.2770184047590852 5:1.106405485129542 6:1.99303889531756 7:0.19116600641248 8:-0.9181546569590165 9:1.112463531640305
1 0:1.917944513022021 1:-1.637567771238908 2:1.048855165932811 3:-0.6080266517925146 4:2.301710941511924 5:-0.5192587423730498 6:0.2468819682473948 7:1.35615728058889 8:0.2701281523324136 9:-0.1600010205712314
-1 0:-0.2584560584873217 1:1.134545357240378 2:-0.4427167379305529 3:1.205073886948878 4:-0.2593769642166709 5:-0.3926764674266345 6:-1.229822610982354 7:0.6370595200372664 8:1.293205208499138 9:0.4100028073766036
-1 0:-0.191916159104042 1:0.3009651122314523 2:0.8006769984786645 3:0.4526255790866601 4:-0.3167484433330217 5:-0.5495924427151808 6:1.200005390987258 7:-0.5252801665216078 8:0.06602871040661602 9:-1.173081577094724
1 0:-0.00439281568499441 1:-1.27940987945952 2:0.7147079305153318 3:-0.3360627857512693 4:0.9835546526028872 5:-1.551825306131033 6:-0.5374888095237256 7:-1.247999477821825 8:0.3469310090543474 9:1.545104168886606
1 0:-0.3423024127047807 1:1.1368493741864 2:1.841364927514128 3:-0.6060741898731831 4:-0.6531985620202441 5:1.431627842310663 6:0.1088301289655484 7:-1.153323200197339 8:1.184268398340232 9:-1.901065050270382
-1 0:1.237954415520014 1:-1.43057483434092 2:0.4309997149512951 3:-0.1879646539838738 4:0.918117453828734 5:-0.2487346350445705 6:0.1122790102758923 7:-0.6710702234873597 8:-0.520466079508952 9:-0.580246762438392
-1 0:-0.9321745824102283 1:-0.5069617138445816 2:1.108412016448922 3:-0.07539681257486182 4:-0.4605024198937989 5:0.4325507975261215 6:-0.9632480519718397 7:0.4988562346881354 8:-1.178274554801989 9:0.2653102254051027
-1 0:0.1767230367952652 1:0.6750387049579794 2:-0.1922759799345352 3:2.250710360348048 4:0.2608406277170636 5:-0.3793762125351821 6:-1.035089141354175 7:0.07233915498455157 8:-0.2583931845549593 9:-0.05859490812396816
-1 0:0.3188406942104596 1:0.00340598140637249 2:0.9245594621227953 3:-0.8629710296504124 4:1.376190046651389 5:0.8373643370974568 6:-1.481341168868575 7:0.6459774012494965 8:0.7905410811197798 9:-1.215555879346477
1 0:-1.134719811455617 1:-0.4597513737332059 2:0.8526568764668158 3:-0.2413011531833149 4:-1.012326333728029 5:-1.205100444557803 6:-0.3948261541328658 7:0.4641163540294567 8:1.246222983639507 9:2.515194357492915
1 0:1.371980359398742 1:-0.5177954576771303 2:-0.3022403526003092 3:2.152635667540112 4:-1.13495968656184 5:-0.1937931768016286 6:0.5892938497412512 7:-0.3845425238564517 8:-0.5740548465033077 9:1.400854105809177
-1 0:0.6528336062114892 1:0.1044841234779109 2:0.6058912731283264 3:0.2289303040008175 4:0.4755609545297586 5:1.04106133947533 6:0.1922864345242487 7:1.147545653175893 8:-0.3733015065853319 9:0.07161138915358584
1 0:-1.41885468495296 1:0.3330055606410052 2:-0.6370162293322927 3:1.12883188694503 4:2.303342650371501 5:1.252987666974216 6:-1.021585555199993 7:0.9277942561482012 8:-0.1864386690683235 9:-0.6108805607336522
1 0:-0.3552622069076781 1:0.05958325788947751 2:0.2175961532364426 3:-0.7376908165425343 4:2.499466527120811 5:-0.639217680172984 6:-0.1265646227766166 7:-2.761166630780449 8:0.4009195658043974 9:-1.165383071999003
1 0:-1.706204240684893 1:-1.256132406156404 2:0.3978434541162635 3:-1.454641169307669 4:-0.3978128904665822 5:-0.07213676475637389 6:1.559435127888562 7:0.3086468629955297 8:0.9073351796580525 9:-0.1486346358619861
-1 0:-0.9081844236999695 1:1.785479139448767 2:-0.1890529372049674 3:-0.1642708228021832 4:-0.8413657670097826 5:0.2350703144124292 6:0.405078052357581 7:-0.06795397965011753 8:-0.2621933383816598 9:-0.7408250702923203
-1 0:0.08530938534408256 1:-0.1629776946964042 2:-0.06375816119448904 3:0.4000784020582854 4:1.654943146139765 5:0.8529259717904909 6:-0.6501762917060788 7:1.131308769253225 8:-0.6265596096488272 9:-0.8786335291122155
1 0:-0.1289389733133889 1:0.3250592805331715 2:1.462866395124937 3:-1.4692155599327 4:0.1998260463334071 5:-1.269299458021099 6:1.798676991715793 7:0.2521686046585353 8:0.9498730728881576 9:-0.2932093673699138
1 0:0.3105871634992065 1:0.9945552877000809 2:0.2345038800377024 3:-0.738529470024209 4:0.5942058192932448 5:1.101280050003074 6:-1.547838745304886 7:0.4784768552182343 8:-1.536659074844916 9:1.53017662448749
-1 0:0.1497118818948926 1:-0.7876973379678525 2:-1.353015344422315 3:0.1917539805657553 4:0.3402604543193225 5:-0.3509489115848707 6:-0.7665930606041632 7:-0.3631196837643836 8:0.9430086601745998 9:0.8070917561894144
1 0:-1.525908444450093 1:-0.6363941022857861 2:0.186455320744479 3:0.6218641742896596 4:-1.418677074808739 5:0.6119472954343816 6:1.289149460504384 7:0.367047706097491 8:2.273008946924839 9:1.238885760058595
-1 0:0.1526729906300745 1:-1.01700414281279 2:0.2074554333877407 3:-0.4049473600675061 4:0.4528247353424482 5:1.268863606155005 6:1.460179700277372 7:0.9857903794818509 8:-1.278691866227534 9:-0.6136776678368229
-1 0:0.2304144076959924 1:-0.632448016440624 2:0.7427908089980239 3:-1.254120493829526 4:1.052863687075811 5:0.3080696201645685 6:-0.1110443053041071 7:-1.315221339291074 8:0.3672908898242229 9:-1.220378807838816
1 0:-1.200547117012007 1:1.061462212599547 2:1.908884976062828 3:2.179918321738371 4:-0.1976799182250029 5:-0.09930507721367175 6:-0.8655564587708173 7:-0.07902582128446974 8:-0.7570785399842642 9:0.307135097645746
-1 0:0.1624082992509148 1:0.6431830421270377 2:-0.3496291795481568 3:0.120575242047597 4:1.743248948904511 5:-1.146740759585873 6:-1.146049337583909 7:0.3775496249454078 8:0.347135526759515 9:1.337255722705525
1 0:1.565715353584054 1:1.452254619373544 2:1.072619499055872 3:0.9700063709336095 4:-1.644577890087726 5:-0.5602925036413563 6:-0.3886711898078666 7:-0.2451908002052375 8:-0.6549565632614299 9:-1.149967516222163
-1 0:1.336122219234938 1:1.86189405088798 2:-0.7734345117489012 3:-0.2691528788077611 4:0.4305772191351208 5:0.2579398541850546 6:-0.8826384105055874 7:0.2628359124587151 8:-0.8899317257820987 9:-1.205570037640267
-1 0:0.7201766036667007 1:0.1316848698915118 2:-0.793213867716288 3:1.135542438652946 4:-0.6462813529711678 5:0.5095054254499269 6:1.686035934679848 7:0.3378722020983098 8:-0.2613462062832894 9:1.111006454248003
1 0:0.9758487396203237 1:1.617764868756458 2:0.9626778295435779 3:2.125625005612013 4:-0.485081498983521 5:-1.756253822093524 6:0.5377416836702191 7:-0.8514900454618006 8:-0.2484132974043528 9:-0.6054450600300015
1 0:-1.298220068296715 1:1.462627057944677 2:1.25272570355045 3:-0.1821131879669156 4:-1.190603138538398 5:-1.361690654057661 6:1.608076930820608 7:0.1802275809405172 8:-1.115789908275184 9:0.5681127833577276
-1 0:-0.563079939250186 1:1.647887678120968 2:-0.6419712647596791 3:-0.525240001647352 4:0.5607478429690017 5:0.5486443096677812 6:-0.0633616190386892 7:-0.2546514247540621 8:1.525523073497697 9:0.08145261690781602
-1 0:-1.087681598067274 1:-0.1085286223068416 2:0.2244044435599913 3:0.1531266963698643 4:-0.1396663097596429 5:-0.4019209375460401 6:-0.2867367289492731 7:0.5264351050317169 8:-0.9355722595453969 9:-0.1662243997193472
1 0:-1.186796106647161 1:1.407410381731007 2:-0.3710814602854176 3:-0.5232693064278526 4:0.611232816142528 5:-1.069974004733564 6:0.9451549156307089 7:0.8232241147465981 8:1.63477690832789 9:-0.1552881137132878
1 0:2.333495947406114 1:0.8027008218936716 2:0.9460359319403476 3:1.785810280287152 4:-0.06559878330962197 5:-0.009956328545376905 6:-1.669272096287483 7:0.4877530100844828 8:-0.1020977173774875 9:0.4931817892472269
1 0:-0.5715110537314858 1:-1.739737605846249 2:0.9597766809665356 3:1.343401866298591 4:-0.006722565650147274 5:1.924340976786109 6:-0.01303049108531943 7:-0.2569316313431024 8:-0.473357307464457 9:-2.180747177775924
1 0:-1.236619910762938 1:0.01992407250658931 2:1.27692905234551 3:-1.673520736093259 4:-0.09879802803416983 5:0.3580432456138183 6:-1.701846468841606 7:1.758363775670131 8:0.9909100699040284 9:0.8598041112532403
-1 0:0.2402254533051679 1:0.1023899478619473 2:-1.551246848414587 3:-0.4650344253710121 4:-0.4770380304056459 5:0.659649656471098 6:0.7520883179005585 7:0.2152921821128732 8:-0.5534292074887557 9:0.9216171942350407
1 0:-1.628738731890172 1:2.058877777695471 2:-1.375218436423877 3:2.075923567686576 4:0.6523237524399625 5:-1.474447314067584 6:-0.2692270747355937 7:1.436153190346093 8:-0.578578258693167 9:0.5886965869319318
1 0:1.82719685873467 1:0.958135221910734 2:-0.3059868570328301 3:0.05233183991176733 4:0.3674993537044177 5:-1.333770141751907 6:-0.745063996426079 7:-1.099805456888498 8:0.1177588700146013 9:-1.468213444668818
-1 0:-0.2502169483807902 1:-0.7048543259229388 2:-0.3782077342779119 3:0.6827958916294574 4:0.426795031690718 5:0.3866425522091251 6:1.928997209175448 7:-0.5656199423147815 8:-0.307889944399857 9:-0.5399684017163793
-1 0:-1.454698431753752 1:0.8070931431325449 2:-0.4897866392361245 3:0.7626692121206452 4:-0.6880076449344328 5:-0.1121179268831086 6:-0.4734583045918279 7:0.6201024119552045 8:0.1548015229614184 9:-1.306973256999136
-1 0:0.6452730313279537 1:0.1218372371160729 2:-0.4700200349253972 3:1.375996848489422 4:-0.2828885355800851 5:0.2129080936610614 6:-0.01733920309757189 7:-0.2637110702234172 8:-0.2642945762625562 9:-2.096190440386533
1 0:-0.1684623924046965 1:1.099848013070944 2:-0.07532660187725805 3:-0.5925105984507856 4:0.06836964663823782 5:-0.7228853842729177 6:-1.913171778090041 7:-1.604205359991765 8:0.1862360369737629 9:1.391756258569587
-1 0:-0.7765157631069738 1:0.6362838739915709 2:0.5090878884661609 3:0.6448414174298877 4:0.5148228704688396 5:0.34126965733872 6:0.5328362913200543 7:-1.530822614993674 8:0.5773772677442623 9:-1.614778123538971
-1 0:-0.5882113670337109 1:0.08193179378631797 2:0.5756117259642243 3:0.5734854961988045 4:0.7161909877861277 5:-0.7952472562324707 6:-0.01736355627038483 7:-0.6658727581844839 8:-0.8461960741050533 9:-0.8237249421367495
1 0:1.221906726219071 1:1.435887409993078 2:0.8422695646760836 3:-1.81086841814088 4:-0.2750613775540608 5:0.9055145191465216 6:0.6796158531898319 7:0.4304138798627075 8:1.030722670489906 9:-0.6337426137084075
-1 0:-0.5254526351440282 1:-1.548945931023699 2:1.197539225257506 3:0.2724270205578295 4:0.2850042674890454 5:-0.06690791331950037 6:0.3880145445495702 7:-1.187459852145753 8:0.3208600398489993 9:-0.535586981706096
-1 0:0.582221377027392 1:-0.6138288642451595 2:0.5867146780467466 3:-0.3790944812997585 4:-0.07046166179966519 5:0.3235861493376221 6:-0.4205118055482553 7:-1.742427168517896 8:-0.6553851313177905 9:-1.030631598131925
-1 0:-0.5415787183060629 1:-0.2887707703448101 2:0.006393710787216989 3:0.3674628736142065 4:0.7159229245859239 5:-0.3954379595871041 6:0.1069224274934004 7:1.265971610631986 8:-0.6921793970458451 9:1.702177465634499
1 0:-0.863052997614101 1:-1.307726035206955 2:-1.677036469384655 3:0.157692739955635 4:0.9882804358642305 5:-0.6654390646350834 6:1.024708807131394 7:-1.945680324815487 8:-0.3745626650642458 9:0.8881351709260463
1 0:-1.054162909222262 1:-2.021661225333689 2:-1.192030046258192 3:-0.5442752239341426 4:-1.186153516287962 5:-0.07009774034832089 6:-1.162823404953879 7:-0.1409249010139958 8:-0.1164729747594273 9:0.3719871411183931
1 0:-1.592996611952476 1:-0.03478014215675519 2:0.5985823717827431 3:-2.423028455362453 4:-0.1952437902752862 5:0.5111222878158264 6:0.6675847935072208 7:0.8605639652278791 8:-1.305536858996178 9:-0.8267534316690875
1 0:-0.7636257064554411 1:0.451125852373416 2:-0.4698815636001938 3:1.628826569968368 4:2.456159730102317 5:-1.940369129877025 6:-0.3064023720702329 7:0.693971067093845 8:1.084040385521229 9:-0.6835837388086664
1 0:1.18323373758472 1:1.626417330901844 2:0.5198484703510209 3:1.73935000753896 4:-2.065644924211767 5:0.626849347682095 6:-1.792672557195171 7:0.8613067417542889 8:0.7683208110383732 9:-0.8925974501647767
-1 0:-0.2384762345258019 1:0.7325253091977211 2:-1.326213069732287 3:-1.015575823245689 4:-0.5075248631715983 5:1.072140131076117 6:0.9101410004610312 7:0.327392599064558 8:-0.3049214852339708 9:-0.1204757389185113
1 0:-1.181493393648944 1:0.08245746153655259 2:-3.831289986767818 3:-0.4678858818049187 4:-0.213206051759594 5:-0.977037327668277 6:2.299375446603574 7:-0.92839257168883 8:-0.6104220864394077 9:-0.2403232985576114
1 0:-1.511680744266915 1:1.033494516147209 2:-0.8747521470988944 3:-1.142696008379897 4:-0.2030252225503114 5:-0.1862854008955468 6:-0.05144768522491091 7:-1.31944482349027 8:1.93957887125746 9:-0.3160717974838289
-1 0:1.272569739842866 1:-0.02176644177283539 2:1.07377976133864 3:-0.6114289940349498 4:-0.2725511826391851 5:1.225536104919022 6:-0.6649745991368503 7:0.1108741462477098 8:0.7376133214981024 9:-0.1589291263444644
1 0:1.448516207108429 1:-0.9145643385426594 2:-0.4012276345866072 3:-0.4402852062394152 4:0.1534896288055411 5:0.6371965047493306 6:1.541258842427232 7:-0.6013855119198678 8:0.4912716538757168 9:1.643900270508323
-1 0:0.415822678865843 1:0.7625620165193333 2:0.3527440831401063 3:1.051361866707138 4:-0.5992100393265013 5:0.5455216058530934 6:-0.3886451387495621 7:0.1305553264014862 8:-1.508923558251432 9:-0.3534903333484011
-1 0:-1.467610698545067 1:-2.119075121595593 2:-0.2506446824312356 3:0.1767700776582203 4:0.02971525528449262 5:-1.114084691997635 6:-0.3975200333639525 7:-0.0736681487654326 8:-0.9680835961098334 9:0.4688585921570397
1 0:0.49561289652049 1:-0.2071339379303412 2:0.1909877441560399 3:-0.2636930475923601 4:0.2490744933081366 5:-0.3009905356996495 6:0.9635729592853139 7:1.560050169309259 8:1.762571724827733 9:-2.963304897732437
1 0:-0.0416514474499723 1:-0.3370614855823831 2:-0.9126380066100839 3:1.587556118609672 4:-1.692904977186087 5:-0.1192995498276257 6:-0.5450428067310739 7:1.058809631363265 8:-0.9026646288172256 9:1.168830862471567
-1 0:1.716156691571181 1:-0.6279454075020869 2:-0.567954520167365 3:-0.9151217494733083 4:-0.109356581015415 5:-1.538318650091016 6:0.3438543572658455 7:0.7851458639757559 8:-0.3423240511061619 9:0.3848582045336165
1 0:-2.267612716499152 1:1.294321727545615 2:0.7349529151220886 3:0.8902288842156159 4:-0.536587902037087 5:0.6015274524623346 6:1.430974966117875 7:0.7243412504664273 8:-0.1567119322599637 9:0.555051652986576
1 0:0.233426488538386 1:-1.292370969769622 2:-1.48947449445438 3:-0.5341062686126551 4:-1.880418309963685 5:-1.354962880652866 6:0.7025060288540367 7:1.246064211879538 8:-0.6764104493807862 9:0.9648484567675666
-1 0:0.7420928271201287 1:0.3916041546182065 2:-0.6565038633976914 3:0.4730269810389328 4:0.2470592673978173 5:0.8637400791879076 6:-1.503925373214458 7:0.1114226237298615 8:-2.099877335674438 9:0.3065292801709447
1 0:-0.3118245945208972 1:-0.9401670652853991 2:-1.538006061552304 3:-0.6437277323010816 4:0.5087710029009935 5:-0.5108029590516168 6:0.8416424573805648 7:1.025626889102391 8:-0.5165147723007166 9:2.499618947994629
1 0:-0.3557927703654966 1:0.2067239482791634 2:0.07976472189208234 3:2.020801336103197 4:-1.464513485380169 5:-0.37333196548711 6:-1.035335525910798 7:1.628065589530346 8:2.174303797455849 9:0.1189939927246113
-1 0:-0.45750226979411 1:-1.233710871581636 2:0.2425339541945602 3:-0.4328151563001048 4:-0.1932685064099021 5:1.381890664125143 6:0.7787963961592305 7:-0.2504199731063324 8:1.041772930535356 9:-0.4385580312020689
1 0:1.473811428422179 1:-0.7740769275769688 2:-1.274899804024006 3:-0.4232816548105943 4:0.1036995280119019 5:1.009059264472418 6:-0.1969127382241313 7:-1.723694225938354 8:1.280915726604302 9:-0.2318278350808236
-1 0:-0.6669474274376668 1:-0.5194421529744274 2:-0.07785881906879924 3:-1.345811644919888 4:-1.729230791164189 5:0.4683154185236879 6:0.1197498158992186 7:1.006256441284102 8:0.8308959555407576 9:-0.7646014680849724
1 0:-1.100497845717326 1:0.3512558396088751 2:-0.1253651630296956 3:-1.051330194497406 4:-1.160577912301132 5:0.6024440251104046 6:1.740494120659147 7:-0.6222475399285214 8:-0.6131609524315824 9:-1.318283373736481
-1 0:-0.7151697416689441 1:-0.01956783519544448 2:-1.196675517477682 3:-0.6798986154203988 4:-1.02443194740707 5:0.1393002392734758 6:-0.4446893033882704 7:0.2667362464309697 8:0.3856440921939028 9:-0.4939246884618351
1 0:-2.985519795129117 1:1.823865518604458 2:-0.3918644283384414 3:-0.9507371953368636 4:0.7210553401677143 5:1.391387154926646 6:1.092973787943627 7:-0.8124205245499109 8:1.527923322893546 9:-2.814115178718278
1 0:-0.1565342523141665 1:-1.037869060791227 2:1.295861737814944 3:-1.49088306628791 4:1.055446110227796 5:0.4467766526913499 6:-0.9015351642501725 7:1.823625887560709 8:1.024644755978487 9:-0.709148773459244
1 0:-2.757144880664397 1:-1.190967706602978 2:1.57424683459587 3:-1.451665045777178 4:-0.5924565796861191 5:0.300465889531604 6:1.279202658926546 7:-1.20943265701112 8:0.7811838056973949 9:0.05130345487637826
1 0:1.71635770663197 1:-1.612270104926936 2:0.0417727992268408 3:0.899976657256106 4:-0.2899166850569615 5:0.8633126210908915 6:-1.037971270161693 7:1.494759189142503 8:-0.7121385871122229 9:0.8667819472026597
-1 0:-0.01365427756364699 1:0.2183874209620526 2:-0.0162172929416794 3:0.2774519748593942 4:-0.6077380939949626 5:-1.987646671207119 6:-0.7555725971289096 7:0.9068290566726034 8:-0.4372197814257149 9:0.8107205187440966
1 0:2.14191518974011 1:-0.7406502381670903 2:-0.6852611775587746 3:0.6922223233506517 4:0.6256725756654609 5:1.641500459177328 6:0.880797957681264 7:0.6058701037559404 8:1.013424245659612 9:0.2312822520469548
-1 0:1.317021644771303 1:-0.7598078371912181 2:-1.066283382672007 3:-1.634572818242107 4:-0.4002638010763653 5:0.280548997952099 6:-0.2729474895356913 7:0.2715685792231831 8:-0.9928047338831276 9:-1.057136875747249
-1 0:-0.1195424584545518 1:-0.2212422942828098 2:-0.5058737667060439 3:0.780009163655926 4:-1.268717779320765 5:0.2265714297418576 6:-0.02188618855534574 7:-0.7238515451136115 8:-0.233431371689743 9:0.5288907153508663
1 0:1.03471964503202 1:0.5370273969457252 2:-0.7649714099300873 3:1.719555537642925 4:1.405121139991009 5:-0.831571338723835 6:1.273169047061775 7:-0.2655290952817142 8:0.9078465699865118 9:2.077530911478112
1 0:0.01330886530631126 1:-0.7228638067592107 2:-0.3332480373886809 3:-0.9949260897397447 4:-1.963846922747587 5:-0.7850672967252182 6:1.370416425515906 7:-0.6037505864783383 8:1.25792210751616 9:0.5360306453378099
-1 0:-0.8948280117634413 1:0.930983443272875 2:-0.395114138633521 3:0.03155933753328797 4:-0.5317735326941778 5:0.4371421387052864 6:-1.490713049766197 7:-0.3796071855017284 8:-0.9536802098430792 9:0.4090739783851273
